Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
150,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 197592,Non AC Seater,14:55:00,17:00:00,02h 05m,3.9,129,46
151,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 191448,Non AC Seater,15:05:00,17:20:00,02h 15m,3.9,129,42
152,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 146127,Non AC Seater,15:10:00,17:30:00,02h 20m,3.9,129,42
153,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 189275,Non AC Seater,15:20:00,18:30:00,03h 10m,3.9,129,42
154,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 159380,Non AC Seater,15:40:00,17:30:00,01h 50m,3.9,129,42
155,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 143358,Non AC Seater,15:55:00,18:20:00,02h 25m,3.9,129,42
156,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168789,Non AC Seater,15:55:00,17:55:00,02h 00m,3.9,129,42
157,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 170479,Non AC Seater,16:20:00,18:30:00,02h 10m,3.9,129,42
158,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 186185,Non AC Seater,16:45:00,19:00:00,02h 15m,3.9,142,35
159,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 172229,Non AC Seater,16:45:00,19:00:00,02h 15m,3.9,129,42
160,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 177352,Non AC Seater,17:10:00,19:15:00,02h 05m,3.9,129,42
161,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 160960,Non AC Seater,17:20:00,19:45:00,02h 25m,3.9,129,42
162,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 135861,Non AC Seater,17:20:00,19:50:00,02h 30m,3.9,129,46
163,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 195196,AC Seater,17:30:00,19:15:00,01h 45m,3.9,228,21
164,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 194578,Non AC Seater,17:35:00,20:00:00,02h 25m,3.9,129,42
165,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168295,Non AC Seater,17:40:00,19:50:00,02h 10m,3.9,129,42
166,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 193696,AC Seater,17:40:00,19:45:00,02h 05m,3.9,228,31
167,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 189041,Non AC Seater,17:55:00,20:15:00,02h 20m,3.9,129,42
168,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 177353,Non AC Seater,18:15:00,20:30:00,02h 15m,3.9,129,42
169,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168778,Non AC Seater,18:30:00,21:50:00,03h 20m,3.9,129,42
170,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 104469,Non AC Seater,18:35:00,20:50:00,02h 15m,3.9,129,46
171,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 170435,Non AC Seater,19:00:00,21:15:00,02h 15m,3.9,129,42
172,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 173071,AC Seater,19:05:00,21:00:00,01h 55m,3.9,213,30
173,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168498,Non AC Seater,19:30:00,22:30:00,03h 00m,3.9,129,42
174,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 193580,Non AC Seater,19:40:00,21:30:00,01h 50m,3.9,129,42
175,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 194319,AC Seater,20:00:00,22:00:00,02h 00m,3.9,228,37
176,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 177354,Non AC Seater,20:10:00,22:15:00,02h 05m,3.9,129,42
177,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168785,Non AC Seater,21:00:00,23:15:00,02h 15m,3.9,129,42
178,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 188344,Non AC Seater,21:00:00,23:00:00,02h 00m,3.9,129,42
179,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 177523,Non AC Seater,21:10:00,23:15:00,02h 05m,3.9,129,42
180,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 171167,Non AC Seater,21:20:00,23:00:00,01h 40m,3.9,129,42
181,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168794,Non AC Seater,21:50:00,00:15:00,02h 25m,3.9,129,42
182,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 195158,Non AC Seater,22:15:00,23:59:00,01h 44m,3.9,129,42
183,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 178042,Non AC Seater,23:40:00,11:59:00,12h 19m,3.9,129,42
184,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rajat Travels,AC Seater/Sleeper,15:00:00,17:30:00,02h 30m,3.9,250,38
185,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ankit Travels,AC Seater,17:50:00,20:10:00,02h 20m,3.9,315,45
186,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,AC Seater/Sleeper,18:45:00,21:40:00,02h 55m,3.9,315,44
187,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,AC Seater/Sleeper,19:30:00,22:30:00,03h 00m,3.9,270,40
188,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Travels Kota,Non AC Seater/Sleeper,20:00:00,22:15:00,02h 15m,3.9,200,37
189,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rishabh travels,AC Seater/Sleeper,20:04:00,23:31:00,03h 27m,3.9,270,30
190,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Amit Travels,AC Seater,14:30:00,16:50:00,02h 20m,3.9,349,40
191,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sagwan Travels,AC Seater/Sleeper,17:40:00,20:10:00,02h 30m,3.9,270,35
192,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sagwan Travels,AC Seater/Sleeper,19:30:00,21:55:00,02h 25m,3.9,270,33
193,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sagwan Travels,AC Seater/Sleeper,20:00:00,22:30:00,02h 30m,3.9,270,30
194,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,AC Seater/Sleeper,20:35:00,23:30:00,02h 55m,3.9,297,40
195,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,AC Seater/Sleeper,21:00:00,23:15:00,02h 15m,3.9,360,37
196,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Amit Travels,AC Seater,15:55:00,18:20:00,02h 25m,3.9,349,40
197,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,AC Seater/Sleeper,19:00:00,22:15:00,03h 15m,3.9,238,31
198,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,AC Seater/Sleeper,20:15:00,22:45:00,02h 30m,3.9,359,37
199,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,AC Seater/Sleeper,20:00:00,23:00:00,03h 00m,3.9,278,34
200,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,AC Seater/Sleeper,20:10:00,22:25:00,02h 15m,3.9,200,36
201,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,AC Seater/Sleeper,21:15:00,23:05:00,01h 50m,3.9,200,32
202,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Mahadev Travels Pilani,AC Seater/Sleeper,21:15:00,23:25:00,02h 10m,3.9,285,32
203,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Seater/Sleeper,13:55:00,16:35:00,02h 40m,3.9,429,40
204,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Seater/Sleeper,15:20:00,18:05:00,02h 45m,3.9,429,42
205,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rajat Travels,AC Seater/Sleeper,15:20:00,18:30:00,03h 10m,3.9,1492,19
206,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ganesh Travels,AC Seater/Sleeper,15:30:00,17:30:00,02h 00m,3.9,450,42
207,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,GK Travels,AC Seater/Sleeper,15:30:00,18:00:00,02h 30m,3.9,1234,33
208,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Seater/Sleeper,16:50:00,19:05:00,02h 15m,3.9,429,23
209,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,GAYATRI RAO TRAVELS,AC Seater/Sleeper,18:30:00,21:50:00,03h 20m,3.9,630,36
210,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Mahaveer Travels (M.T.A),AC Seater/Sleeper,17:15:00,20:00:00,02h 45m,3.9,549,29
211,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Seater/Sleeper,17:20:00,19:35:00,02h 15m,3.9,428.57,42
212,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RATHORE TRAVELS AGENCY,AC Seater/Sleeper,17:52:00,19:55:00,02h 03m,3.9,714,36
213,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Garhwal Travels,AC Seater/Sleeper,19:05:00,22:10:00,03h 05m,3.9,540,40
214,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Milan Travels,AC Seater/Sleeper,22:30:00,23:59:00,01h 29m,3.9,952,29
215,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Bhagwati Travel Agency,AC Seater/Sleeper,19:30:00,22:30:00,03h 00m,3.9,449,33
216,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Anita Maya Travels,AC Seater/Sleeper,18:00:00,20:30:00,02h 30m,3.9,857,36
217,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Seater/Sleeper,18:05:00,20:20:00,02h 15m,3.9,429,42
218,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Deep Travels,AC Seater/Sleeper,18:40:00,20:20:00,01h 40m,3.9,700,6
219,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Mahalaxmi Travels,AC Seater/Sleeper,18:50:00,21:50:00,03h 00m,3.9,399,35
220,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rajat Travels,Non AC Seater/Sleeper,19:15:00,22:45:00,03h 30m,3.9,570,21
221,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Babu Travels,AC Seater/Sleeper,19:45:00,23:00:00,03h 15m,3.9,380,21
222,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Jai Shrinath Ji Ki Travels,Non AC Seater/Sleeper,20:00:00,22:45:00,02h 45m,3.9,450,36
223,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SHEKHAR TRAVELS,AC Seater/Sleeper,20:10:00,23:30:00,03h 20m,3.9,599,37
224,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,REINDEER TRANSIT,AC Seater/Sleeper,20:15:00,22:10:00,01h 55m,3.9,952,35
225,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SHEKHAR TRAVELS,AC Seater/Sleeper,20:29:00,22:59:00,02h 30m,3.9,600,36
226,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rathore Travels Madho,AC Seater/Sleeper,20:30:00,22:30:00,02h 00m,3.9,500,35
227,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Neeraj travels,AC Seater/Sleeper,20:40:00,23:20:00,02h 40m,3.9,450,34
228,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,AC Seater/Sleeper,15:20:00,18:00:00,02h 40m,3.9,450,36
229,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Jakhar Travels,AC Seater/Sleeper,20:45:00,23:30:00,02h 45m,3.9,500,32
230,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Seater/Sleeper,20:45:00,22:55:00,02h 10m,3.9,524,30
231,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Dashmesh Travels,AC Seater/Sleeper,21:00:00,23:00:00,02h 00m,3.9,400,38
232,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Neelam Travels,AC Seater/Sleeper,21:15:00,22:45:00,01h 30m,3.9,400,38
233,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SKYNET TRAVELS AND CARGO,AC Seater/Sleeper,21:20:00,22:45:00,01h 25m,3.9,810,24
234,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Devraj Travels,AC Seater/Sleeper,22:31:00,23:57:00,01h 26m,3.9,799,38
235,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Neelam Travels,AC Seater/Sleeper,23:00:00,00:30:00,01h 30m,3.9,450.48,27
236,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Gajkaran Travels And Cargo,AC Seater/Sleeper,15:15:00,18:40:00,03h 25m,3.9,699,35
237,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Shree Mahaveer Travels,Non AC Seater/Sleeper,15:51:00,19:00:00,03h 09m,3.9,1100,32
238,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Shree Mahaveer Travels,AC Seater/Sleeper,17:40:00,21:30:00,03h 50m,3.9,650,38
239,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rohit Raj Travels,AC Seater/Sleeper,19:00:00,22:05:00,03h 05m,3.9,1234,30
240,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Om shree ji travles,Non AC Seater/Sleeper,19:15:00,23:15:00,04h 00m,3.9,555,42
241,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Harshita Travels,Non AC Seater/Sleeper,19:15:00,22:10:00,02h 55m,3.9,740,31
242,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Supreme Zamindara Travels,Non AC Seater/Sleeper,21:15:00,23:15:00,02h 00m,3.9,850,22
243,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,UPSRTC - BDV0146,Non AC Seater,17:29:00,02:20:00,08h 51m,3.3,397,52
244,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,UPSRTC - ALI0024,Non AC Seater,21:00:00,05:00:00,08h 00m,3.3,397,52
245,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,AC Seater/Sleeper,21:30:00,06:15:00,08h 45m,3.3,400,16
246,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,AC Seater/Sleeper,21:30:00,05:22:00,07h 52m,3.3,400,23
247,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Mahalaxmi Travels,AC Seater/Sleeper,23:55:00,07:00:00,07h 05m,3.3,549,5
248,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Milan Travels,AC Seater/Sleeper,18:30:00,05:00:00,10h 30m,3.3,952,38
249,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,AC Seater/Sleeper,23:45:00,06:30:00,06h 45m,3.3,600,19
250,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Om Travels,Non AC Seater/Sleeper,19:00:00,04:29:00,09h 29m,3.3,500,38
251,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,Non AC Seater/Sleeper,23:55:00,05:45:00,05h 50m,3.3,600,29
252,Aligarh Uttar Pradesh,Jaipur,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,AC Seater/Sleeper,23:55:00,07:00:00,07h 05m,3.3,900,26
253,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 180151,Non AC Seater,14:30:00,16:45:00,02h 15m,3.7,120,42
254,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 163465,Non AC Seater,14:35:00,16:45:00,02h 10m,3.7,120,42
255,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 160781,AC Seater,14:45:00,16:15:00,01h 30m,3.7,239,20
256,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 179320,Non AC Seater,15:30:00,17:15:00,01h 45m,3.7,120,42
257,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 186819,Non AC Seater,15:35:00,09:30:00,17h 55m,3.7,120,42
258,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 194531,AC Seater,15:45:00,17:15:00,01h 30m,3.7,239,16
259,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 156276,Non AC Seater,16:25:00,19:20:00,02h 55m,3.7,120,42
260,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 184201,Non AC Seater,16:30:00,21:45:00,05h 15m,3.7,209,42
261,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 195993,Non AC Seater,16:30:00,19:30:00,03h 00m,3.7,120,42
262,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 178227,Non AC Seater,16:50:00,20:30:00,03h 40m,3.7,120,42
263,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 182944,Non AC Seater,16:50:00,19:00:00,02h 10m,3.7,120,42
264,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 195575,AC Seater,17:00:00,18:30:00,01h 30m,3.7,207,37
265,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 157455,AC Seater,17:45:00,19:15:00,01h 30m,3.7,239,26
266,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 194408,Non AC Seater,17:45:00,20:00:00,02h 15m,3.7,120,42
267,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 157466,Non AC Seater,18:40:00,21:45:00,03h 05m,3.7,120,42
268,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 193879,Non AC Seater,18:45:00,21:30:00,02h 45m,3.7,120,42
269,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 196005,Non AC Seater,18:55:00,20:55:00,02h 00m,3.7,120,42
270,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 191024,Non AC Seater/Sleeper,19:05:00,21:25:00,02h 20m,3.7,184,37
271,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 146140,AC Seater,19:30:00,21:00:00,01h 30m,3.7,239,36
272,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 169915,Non AC Seater,19:35:00,21:30:00,01h 55m,3.7,120,42
273,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 194178,AC Seater,21:15:00,23:00:00,01h 45m,3.7,239,37
274,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 188804,Non AC Seater,22:00:00,23:45:00,01h 45m,3.7,120,42
275,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 160785,AC Seater,22:15:00,23:45:00,01h 30m,3.7,239,37
276,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 190951,Non AC Seater,23:25:00,01:30:00,02h 05m,3.7,120,42
277,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,UPSRTC - KSN0275,Non AC Seater,18:06:00,20:30:00,02h 24m,3.7,121,52
278,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,Non AC Seater/Sleeper,15:45:00,18:30:00,02h 45m,3.7,350,32
279,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Mahalaxmi Travels,AC Seater/Sleeper,18:00:00,21:30:00,03h 30m,3.7,333,36
280,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,AC Seater/Sleeper,18:45:00,20:45:00,02h 00m,3.7,300,40
281,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,Non AC Seater/Sleeper,23:15:00,01:15:00,02h 00m,3.7,250,41
282,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,Non AC Seater/Sleeper,14:15:00,17:01:00,02h 46m,3.7,350,35
283,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rinku Travels,AC Seater/Sleeper,17:30:00,21:00:00,03h 30m,3.7,405,41
284,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Vijay Tour and Travels,AC Seater/Sleeper,20:40:00,23:00:00,02h 20m,3.7,540,38
285,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Maruti Travels Balotra,Non AC Seater/Sleeper,17:14:00,19:24:00,02h 10m,3.7,3000,31
286,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),Non AC Seater/Sleeper,17:15:00,20:15:00,03h 00m,3.7,1000,18
287,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Raaj Rath Travels Co.,AC Seater/Sleeper,17:45:00,21:15:00,03h 30m,3.7,550,34
288,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),AC Seater/Sleeper,18:44:00,20:29:00,01h 45m,3.7,1047.62,34
289,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Krishna travels (NBT),Non AC Seater/Sleeper,18:59:00,20:44:00,01h 45m,3.7,1400,31
290,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),AC Seater/Sleeper,19:00:00,22:00:00,03h 00m,3.7,1199,28
291,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,Non AC Seater/Sleeper,19:25:00,21:25:00,02h 00m,3.7,1000,42
292,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Chanakya Travels Agency,AC Seater/Sleeper,19:45:00,22:30:00,02h 45m,3.7,1100,23
293,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rathi Travels Agency,Non AC Seater/Sleeper,19:49:00,21:49:00,02h 00m,3.7,891,49
294,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Ashok tour and travels,Non AC Seater/Sleeper,20:15:00,23:30:00,03h 15m,3.7,650,10
295,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Seater/Sleeper,20:15:00,23:15:00,03h 00m,3.7,500,6
296,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,IBS Tour and Travels,Non AC Seater/Sleeper,21:00:00,23:55:00,02h 55m,3.7,674,24
297,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Naveen Tour and Travels,Non AC Seater/Sleeper,21:45:00,23:55:00,02h 10m,3.7,712,30
298,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Ankit Travels,AC Seater/Sleeper,23:40:00,01:40:00,02h 00m,3.7,900,38
299,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,MASTER TRAVELS (RANIWAL),AC Seater/Sleeper,21:59:00,23:55:00,01h 56m,3.7,499,54
300,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Naveen Tour and Travels,AC Seater/Sleeper,22:10:00,23:50:00,01h 40m,3.7,854,30
301,Kishangarh,Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Devraj Travels,AC Seater/Sleeper,22:55:00,23:59:00,01h 04m,3.7,550,38
